t	X1	Y1	X2	Y2	X3	Y3	X4	Y4	X5	Y5	X6	Y6
23	0.541199964	0.289170631	-6.157608992	-1.620579507	-0.080295526	1.810052474	-1.808784183	-2.965921537	-0.867260571	-4.260332726	-0.814803567	-1.550769452
24	-0.927863226	1.611128795	-6.215827997	-0.685216107	0.402953708	0.810922807	-2.207475671	-2.752499682	-1.528887249	-3.883757496	-1.127503641	-1.304981769
25	-1.353186348	0.730794387	-5.891240051	-1.000669011	-0.145612171	1.527501917	-2.170456158	-3.219925382	-1.709978421	-3.913778742	-0.50445676	-0.882060331
26	-1.243359874	0.373851922	-6.4325187	-0.994583471	0.013803393	0.653415862	-1.931959149	-3.489068718	-1.249487596	-4.194751328	-0.503558255	-0.826686978
27	-0.960452959	0.824251085	-6.37954649	-0.66830984	-0.184724735	0.627218277	-2.108536121	-3.905908964	-1.446596928	-4.005279025	-0.282218218	-0.798378395
28	-1.682315673	0.738238428	-6.970515645	-1.027391293	0.362787038	0.422445861	-2.224614263	-4.015948898	-1.844226713	-3.741101273	-0.922812261	-1.82217975
29	-1.671360519	1.269803761	-6.697136666	-1.117840553	0.310124315	0.436844149	-2.096198077	-3.962620971	-1.000676551	-3.612768371	-0.529164315	-0.846251755
30	-1.570099628	1.051086582	-7.091160155	-1.202718211	-0.151345794	1.233062985	-2.542802469	-4.943230756	-0.541109162	-3.823269794	-1.047197802	-1.079131394
31	-1.436303513	0.927094346	-7.589970954	-1.39614381	-0.42444257	1.546081133	-2.483713623	-4.508348943	-1.337420886	-3.295868823	-1.320442817	-1.243744011
32	-1.612510305	0.706246527	-7.241681215	-0.947030996	0.654137189	0.218688695	-2.933257601	-4.850352379	-0.596733269	-4.22497721	-1.149317021	-1.78763093
33	-1.448226458	1.393723789	-7.403533085	-0.814409386	0.438900243	0.460900872	-2.550905983	-4.094042342	-1.067603738	-4.316162029	-1.518039781	-1.213044534
34	-1.384779059	0.897284359	-7.149977285	-0.753472156	0.326104111	0.046746359	-2.852110914	-3.905214003	-1.422069499	-4.040632391	-1.068717266	-1.789231072
35	-1.157774506	0.67312347	-7.944214676	-0.945709679	0.703214996	0.342142066	-2.508728452	-4.338791513	-1.5071595	-4.411565286	-1.289352602	-1.741924029
36	-1.427567076	0.574631522	-7.809713263	-1.320579369	-0.111229567	1.008138343	-3.208856785	-5.195329878	-0.796264708	-4.5231228	-1.423239043	-1.574961545
37	-0.852584159	1.663861342	-8.31753347	-0.854951524	-0.596756218	0.35855506	-3.194832592	-4.740094604	-0.677101564	-4.314244691	-1.470509558	-1.333972681
38	-1.144968318	1.917950544	-8.427169749	-1.510984046	-1.082634308	0.942841751	-3.159209898	-4.915501705	-1.47757874	-4.764526634	-0.751466118	-1.304321981
39	-1.229100912	1.185080928	-8.325562328	-0.710402025	-0.167381877	1.492526847	-2.918075634	-4.471325626	-1.138160004	-4.257616574	-1.293283253	-2.009104386
40	-1.538394411	1.689929013	-8.165544806	-1.053883893	-0.432425198	1.20956986	-3.201208255	-4.518336333	-0.589843079	-4.354188853	-0.878879189	-1.519138392
41	-0.916913479	1.441596224	-8.388495148	-1.432231149	-0.365071275	0.810703009	-3.690996997	-4.243245707	-1.320539567	-3.946678152	-1.298680757	-1.237572512
42	-1.151033684	1.6696922	-8.487630035	-0.940367166	-1.506674471	1.369742856	-3.70875415	-4.436782372	-1.377874179	-4.889695578	-0.835107121	-1.771294931
43	-1.360750448	2.090578204	-8.997573409	-0.930397659	-0.677180081	0.861543969	-3.633096039	-4.374658197	-0.972531166	-4.189315105	-0.709643076	-1.189722072
44	-1.274210019	1.384712786	-8.873595896	-1.251763731	-0.915051129	0.746355664	-3.899641855	-5.622363516	-0.802498219	-4.128574626	-1.223744701	-1.311127901
45	-1.429316229	2.19595578	-8.782004174	-1.450673139	-1.423377777	1.244307322	-4.164736452	-5.21337184	-0.695929621	-4.435108482	-0.755779537	-2.183697965
46	-0.861944287	1.383026962	-8.836844352	-1.189351042	-0.528970295	1.586704267	-3.89122573	-5.677878256	-1.335245851	-4.786794574	-0.932141523	-1.467661841
47	-1.331553912	2.337307884	-8.841368269	-1.308607528	-0.624693461	1.196612341	-4.004427064	-5.208006351	-0.755618884	-4.688395487	-1.372780692	-2.110393851
48	-1.535170041	2.378952727	-8.761158784	-1.014820246	-0.472180607	0.437725807	-4.002147061	-4.922498298	-1.086094311	-4.404969436	-1.74596799	-1.491647022
49	-1.752805706	2.383402666	-8.719874022	-0.726882062	-0.604806787	0.317954486	-3.976384272	-5.014080309	-0.750507732	-5.163013174	-1.892966171	-1.905570891
50	-1.362899576	2.13921681	-8.793550776	-1.425100512	-0.722022757	1.166411413	-4.005777434	-6.020545518	-0.913124468	-4.336205071	-1.923856193	-1.938596693
51	-1.490007204	1.972563609	-9.291443932	-1.478941256	-0.82174354	1.656423464	-4.516809153	-5.530372353	-0.624909073	-4.569702666	-1.468514267	-2.52690149
52	-1.632807781	2.517956987	-9.38118252	-1.505728892	-0.647655402	1.491845108	-4.661816299	-5.809518825	-1.526021614	-4.733487898	-0.952341328	-2.05997455
53	-1.547352646	1.73707504	-9.288199605	-1.792899355	-1.315929774	0.32179073	-4.483878933	-6.214275395	-0.733148266	-4.86179968	-1.819325321	-1.639621348
54	-1.364904483	2.036887622	-9.210135086	-1.499852797	-1.756620663	0.87074225	-4.527288565	-5.734905161	-1.165835149	-4.64670062	-1.8581598	-2.137762402
55	-1.577441502	2.404947009	-9.395002607	-1.498810693	-1.696416315	0.855226425	-4.451339233	-6.070692008	-1.456112044	-4.507278647	-1.046219303	-1.420344211
56	-1.437241979	2.209813645	-9.445601562	-1.747423133	-1.710595569	0.945712309	-4.587034524	-5.998969702	-0.883785202	-4.641757675	-1.616335472	-2.041548244
57	-1.257359947	1.915658234	-9.351469381	-1.326933955	-1.923659052	0.280385155	-4.422471347	-5.944396415	-0.547515537	-4.858882178	-1.178455208	-1.554426814
58	-1.367248002	2.524207279	-9.413545213	-1.63239438	-0.960843357	0.285722048	-4.535789343	-6.725113084	-0.931796218	-4.134677711	-1.552169332	-2.595883924
59	-1.161823687	2.356643134	-9.397157308	-1.574238196	-0.85579016	1.178316643	-4.739377114	-6.520748748	-0.721280782	-4.133865687	-1.30515162	-2.346687049
60	-1.153392434	2.448287816	-9.244262087	-1.350284885	-1.780073409	1.404375444	-4.983330976	-6.581149913	-0.535037867	-4.073866878	-1.705205011	-2.363480122
61	-0.94726285	2.366694931	-9.378186004	-1.599498057	-0.989663507	0.809665791	-4.968635815	-6.375064715	-0.893948723	-4.681851337	-1.966234607	-1.695847011
62	-1.232095717	2.308763516	-9.359401757	-1.643675833	-1.501856987	0.617181389	-5.175732404	-6.488749269	-0.38262475	-4.880019578	-1.718085067	-2.142219122
63	-1.255009937	2.45900391	-9.336179676	-1.99265027	-1.909747017	1.179526036	-5.54918647	-6.748665688	-1.032744665	-5.813990663	-1.713514684	-1.575804794
64	-1.076868144	2.441388695	-9.317386533	-1.492233565	-1.689451745	1.235670768	-5.526831645	-6.337505083	-0.897956881	-4.779929736	-2.254171751	-2.027818468
65	-1.079264782	2.136326979	-9.598271761	-1.845553903	-2.187823602	1.047931437	-5.294740446	-6.529579274	-0.385798573	-4.977020317	-2.512351392	-2.535625569
66	-1.087794444	1.766163004	-9.471270876	-2.013515039	-2.367228463	0.711367262	-5.445407226	-6.415507122	-0.437857317	-5.479575987	-2.413386632	-2.383015683
67	-0.812764652	2.32721943	-9.17463577	-1.774296667	-1.843347605	0.925440829	-5.210801239	-6.837766537	-0.87325669	-5.479512546	-1.910420684	-1.510785243
68	-0.4639977	2.957339247	-9.496177341	-2.279199828	-2.805322092	0.385247742	-5.324417644	-6.977436197	-0.514087836	-4.963220322	-1.864734132	-1.54975417
69	-0.914029721	2.731598232	-9.366268927	-2.440505829	-2.88006024	1.166244712	-5.427310233	-6.73931867	-0.44042642	-4.601154656	-2.277894108	-1.829687611
70	-0.036013587	2.685469324	-9.208839202	-2.255061287	-2.479450407	1.049110276	-5.599823203	-6.492091283	-0.317490153	-5.038093182	-1.981844002	-1.75139886
71	-0.944140176	2.621494417	-9.350097578	-1.922927571	-2.355357375	0.997756797	-5.235826783	-7.098795261	-0.559265357	-5.778186405	-2.097411204	-2.642871726
72	-1.378066022	2.806451564	-9.494437626	-2.372698311	-2.461705045	1.145290783	-5.632036955	-6.678498656	-0.45266319	-4.959705975	-2.081575334	-1.806397146
73	-1.28821203	2.637593109	-9.138175701	-2.196032832	-2.162064936	0.669227264	-5.453973315	-6.423972245	-0.603909352	-5.883790199	-1.869296342	-2.125653235
74	-1.138739545	2.355175083	-9.425093724	-1.825286757	-2.694316937	0.609221807	-5.310175711	-7.194344406	-0.566235756	-5.803552257	-1.910344294	-2.270408979
75	-0.386432118	2.597251764	-9.332662504	-2.03158323	-2.709298022	0.54862603	-5.580984912	-6.86222976	-1.022324969	-5.163983087	-1.98721788	-2.076605666
76	-0.417684661	2.643740839	-9.410181397	-2.022877709	-2.316789302	0.756028226	-5.579625388	-7.246431497	-0.417327222	-5.393084295	-2.0730437	-2.20666025
77	-0.579127576	2.9868333	-9.341728664	-2.282261139	-2.928068846	1.340105907	-5.592077763	-7.731052073	-0.431196052	-5.527216656	-2.067988425	-1.864949339
78	-0.508648706	1.907936491	-9.424512797	-2.006664729	-2.436994049	1.273330078	-5.280241705	-7.743542005	-0.477649037	-5.435333051	-1.892055194	-1.868525137
79	-0.276548787	3.027083961	-9.419928384	-1.478904508	-3.422125748	1.358973354	-5.418200538	-7.644404668	-0.426413842	-5.940954205	-1.956228169	-2.269409798
80	-0.376124143	2.946955636	-8.675452669	-1.677092067	-2.993092311	0.998406263	-5.860134621	-7.518446533	-0.920865766	-5.879336351	-1.958779429	-2.259455415
81	-0.400220558	2.222047626	-8.830971552	-1.975162405	-3.11988011	0.353624994	-6.207497408	-7.572048437	-1.04292415	-5.518065754	-2.546892959	-1.919282728
82	-0.363953873	2.313620668	-8.857435851	-1.421175682	-3.063156149	1.265214459	-5.949600848	-7.898482735	-0.729438693	-5.615453989	-1.992675533	-2.284725062
83	-0.03589133	2.069970821	-8.622604669	-1.666476159	-2.995424305	1.281224856	-6.012373045	-7.451768397	-0.776977935	-5.530636138	-1.516873704	-2.281978365
84	-0.04489527	2.415929574	-8.970324544	-1.585508264	-3.775112155	1.394593065	-5.936250565	-7.616624576	-0.438741843	-4.77999764	-2.163400932	-2.349459336
85	-0.136563418	2.127683219	-8.76468244	-1.179430041	-3.725374876	0.55558886	-6.067832183	-7.333224329	-0.396906125	-4.202489399	-2.662367186	-1.69373868
86	0.056708879	1.670996155	-8.78992835	-1.848292504	-3.716223333	1.283046414	-6.046202544	-7.820362263	-0.593639944	-5.302185258	-1.747914875	-1.492737305
87	0.283965685	1.417534635	-8.81731797	-1.839050137	-3.566247986	0.566767621	-6.072951911	-7.42418806	-0.262654979	-4.246373125	-1.631354274	-1.881777206
88	-0.1408081	1.986299728	-8.62751622	-1.149352137	-4.048859481	1.058392262	-6.086005454	-7.389796854	-0.459233368	-4.274083079	-1.963088674	-1.513364398
89	0.165792948	1.678687202	-8.798469574	-1.412475272	-3.894047059	1.128152389	-5.896058227	-7.172547831	-0.928431923	-4.436312878	-2.402489092	-2.059296315
90	-0.27893887	2.97342454	-8.908828787	-1.495116167	-4.736443707	0.711346405	-6.271114276	-7.284445516	-0.884764521	-4.221913507	-2.24550221	-2.115316447
91	0.298088488	1.2666529	-8.638677804	-0.922845694	-4.954119305	1.187663223	-6.122292471	-7.421137389	-1.008187497	-5.125229153	-1.898242738	-1.619368748
92	0.199060175	1.165868101	-8.560294723	-1.013637988	-4.686997525	0.858319066	-5.842960521	-7.386427733	-0.9588979	-5.224367762	-2.253771837	-1.457950872
93	0.609799084	1.36450744	-8.963061233	-0.957008459	-3.787396555	0.649530622	-5.434211004	-7.268253832	-0.756799589	-4.076758051	-1.884730189	-2.411195531
94	0.776421728	1.094245964	-8.636553397	-1.143692306	-5.329457358	1.453972738	-5.414405328	-7.678647017	-0.927461217	-4.368935111	-1.68118858	-1.445746445
95	0.914023559	1.275722702	-8.79578267	-1.604915985	-4.130442573	1.457432237	-5.282997748	-6.615160041	-1.045790315	-3.835503779	-1.90471317	-1.520626953
96	-0.251641406	1.610836822	-8.67747635	-1.245522254	-4.639156757	0.950175523	-5.248360347	-7.275095449	-0.486051468	-4.558777906	-1.959478339	-1.710079399
97	-0.041076344	2.315209147	-8.869643612	-1.550619814	-4.771316196	0.960944286	-5.347248325	-7.066975658	-0.95503399	-3.656040745	-2.15571088	-1.702509008
98	-0.368013464	1.618085328	-8.715069714	-1.246449208	-4.158679021	0.894506469	-5.701022252	-6.45158399	-0.896523684	-4.294444649	-1.748795991	-1.194103853
99	-0.185938539	2.486730977	-8.878069596	-1.119388683	-5.890658093	0.948334635	-5.473792833	-7.221630486	-0.472133509	-4.79350252	-2.009227311	-1.19437328
100	-0.015754079	1.731046922	-8.602992867	-1.132431405	-6.059731586	0.99531885	-5.436826776	-6.332064174	-0.89969374	-4.458435517	-1.408778238	-0.858653306
101	-0.044160497	2.012572742	-8.818678012	-1.268298135	-5.381364986	1.170575193	-5.267312352	-7.02541802	-0.507726443	-3.972809948	-1.116811719	-1.805614693
102	-0.057605921	2.106429934	-8.855216536	-0.759629481	-6.320950918	1.10472205	-5.182610091	-6.762169815	-0.336394955	-4.18698919	-1.646618656	-1.885829876
103	-0.124268017	1.583980597	-8.822333271	-0.421585601	-5.865398413	1.1021482	-5.34763545	-6.639495718	-1.00800521	-3.932950078	-1.171457814	-1.662039053
104	-0.065088289	1.414630211	-8.959571822	-0.518134214	-5.792139207	0.956863174	-5.578038257	-6.78611125	-0.780812938	-3.600932664	-1.245980705	-1.570401267
105	0.02880712	1.074560009	-8.975917947	-0.732648517	-6.558199379	1.948963646	-5.302336466	-6.889686403	-0.995430733	-3.399395535	-1.334522618	-1.877224519
106	-0.078999305	2.007205744	-8.940976676	-0.490125778	-7.165100114	1.453014299	-5.537954082	-7.14615055	-0.512850826	-3.310729563	-1.109012236	-1.377659045
107	0.132855501	0.964815461	-8.928032776	-1.010537899	-7.670484457	1.86816362	-5.559572754	-6.589971306	-0.912180713	-2.587064122	-1.466007165	-0.709822968
108	0.400747457	0.304261781	-9.306399629	-0.976174632	-7.532811516	2.014753965	-5.308426321	-6.754279295	-0.581029295	-2.746911316	-1.669011281	-0.866974398
109	-0.135880825	1.531599539	-9.288132166	-0.910695293	-8.011241482	1.637951321	-5.442166039	-6.423503974	-0.949939265	-2.747542123	-1.228729667	-1.774997067
110	0.235213485	0.453650173	-9.356008038	0.071290615	-8.545909446	2.047013944	-5.294721943	-5.82642645	-0.445028708	-2.866306692	-1.090019456	-1.607179036
111	0.376379292	0.198515269	-9.271183406	-0.248391817	-8.553972063	2.119629971	-5.321758688	-6.801721573	-1.034067282	-3.217240151	-1.053361921	-1.025577764
112	0.747739404	0.324451627	-9.396045598	0.633962483	-8.871504086	2.419584817	-5.317059172	-6.696711783	-0.799021351	-3.427226749	-1.216688845	-0.690724715
113	0.79147783	0.230455628	-9.181067858	-0.062284623	-8.126715834	2.364528411	-5.42651609	-6.583637573	-0.43664791	-3.172868968	-1.095656642	-1.422491819
114	-0.00522388	1.080975019	-9.179639836	0.295385461	-9.827284088	2.755904155	-5.261118461	-6.146560279	-0.918848869	-2.604957605	-1.190812102	-0.68536855
115	1.230194452	0.347240951	-9.431010899	0.212785275	-10.04641775	2.613872794	-5.485652284	-6.370740144	-0.391529514	-2.385791458	-1.377639	-1.922519023
116	1.317195814	0.200255222	-9.398459516	0.706816256	-10.15355557	2.441185602	-5.518898984	-5.541365863	-0.668302798	-2.200893275	-1.15813944	-1.687897459
117	1.265427769	-0.182530186	-8.418090475	1.006538223	-10.26809967	2.394125575	-5.316053336	-5.828343939	-0.561352258	-2.746499587	-0.658375078	-1.213017576
118	0.731002236	-0.126954007	-9.072046647	0.353227095	-10.76724053	2.578639909	-5.134379409	-5.97230706	-0.367364503	-2.236993994	-1.334437074	-1.17224418
119	1.080061329	-0.175377408	-8.247351063	0.906754395	-10.93620238	2.281787541	-5.606248117	-5.525352192	-0.288503361	-1.848643064	-1.01283572	-0.412154126
120	0.046968185	-0.23590639	-9.334484302	1.594424234	-10.68337583	2.816270193	-5.245046937	-5.551111104	-0.370769937	-1.348806652	-0.284400683	-1.010819171
121	0.351072809	-0.070575745	-8.970458325	1.098911534	-12.00955643	3.267565568	-5.419796629	-6.209609812	-0.278860622	-1.534680598	-0.636967047	-0.210518284
122	0.280794532	-0.152378402	-9.263627761	1.160563742	-11.49191413	3.134989174	-5.223343599	-5.651331035	-0.3588399	-2.299212022	-1.342089284	-1.018628428
123	0.269661134	-0.287127893	-9.045508539	1.811310312	-11.88503976	3.536337259	-5.291296541	-4.906756217	-1.015505948	-1.172411775	-1.108506623	-0.522287691
124	0.487570016	-0.640765734	-9.130426954	1.812433322	-12.30662803	3.699715961	-5.497930958	-5.441101981	-0.997776791	-1.739870793	-0.781878539	-0.685735365
125	0.255455343	-0.824087059	-8.592726045	1.99517588	-12.10049491	3.386526024	-5.023903114	-5.461775915	-0.762052958	-1.405858752	-1.330804345	-0.463564215
126	0.555725635	-0.50911335	-9.024133147	2.256507968	-13.16735682	3.782749324	-4.912053243	-5.699922484	-1.02711621	-1.28246796	-1.080703742	-0.416928527
127	0.593454992	-0.782808605	-9.445113893	2.266172049	-13.20566413	4.125997452	-4.885751748	-5.799220047	-0.70710099	-1.412745299	-1.193232418	-0.372109754
128	0.62238315	-0.437294567	-8.453072637	2.66082537	-13.67450204	3.871114602	-4.790749684	-5.84616765	-0.679622272	-0.575531986	-0.352220829	-1.148837889
129	0.570174413	-0.78362792	-9.551655915	2.181397203	-13.5135795	4.549128486	-4.97500768	-5.04852006	-0.064817905	-1.188314498	-0.441076997	-0.401220191
130	0.568048106	-1.318378007	-9.890537297	2.845450307	-13.46959803	4.637652447	-5.009834033	-4.7151471	-0.472406656	-0.689592789	-0.614568392	-0.140991854
131	0.474161794	-1.207067996	-9.711950269	2.900635829	-14.09800194	4.318078006	-4.928633402	-4.425665365	-1.11485587	-1.298814366	-1.243459836	-0.281551931
132	0.648353929	-1.065854822	-8.931415107	3.455344154	-14.72226963	4.289390521	-4.568406038	-5.044954135	-0.832236453	-0.965192675	-0.766911504	-0.354620714
133	0.660574814	-1.16529529	-9.550896547	3.778965484	-14.68417264	4.815467134	-4.48636911	-4.674246502	-0.172742676	-0.59867347	-0.820908359	-0.642533516
134	0.560635972	-1.458029922	-10.12789446	4.172362228	-15.14348356	5.065803234	-4.310201394	-4.423989226	-0.355783844	-0.847128694	-0.096707014	0.335415557
135	0.636403498	-1.690272465	-9.702271623	4.128513083	-14.90957599	4.832275435	-4.515416643	-5.30928004	-0.74476967	-0.146905536	-0.375541323	-0.696660519
136	0.89141638	-1.58792324	-10.20228725	3.802958447	-15.38012354	5.341033975	-4.346281893	-4.655405532	-0.712838211	-0.582479004	0.163519189	-1.218960262
137	0.75876678	-1.488200877	-10.20713165	4.1191211	-15.31752342	5.829829873	-4.344999628	-4.516409542	-0.949254461	-0.288763077	0.12542367	-1.488815564
138	1.340130295	-1.516737823	-9.977722858	4.498768717	-15.39204802	5.499378227	-4.378536799	-4.957541234	-0.168665481	-0.433761607	-0.194915122	-0.932417647
139	1.177651579	-1.810098717	-10.09918524	4.720226471	-16.56577233	5.834471748	-4.577562858	-5.074963336	-0.672043476	-0.001159963	-1.151674919	-1.072498228
140	1.366080128	-1.724804914	-10.20295213	5.600809398	-16.3925003	5.54675588	-4.26157362	-5.333943801	-0.335376433	1.317048167	-1.037190439	-0.708791734
141	1.098313084	-1.675614106	-10.38054214	5.862016867	-16.36062043	6.514437061	-4.520994667	-4.536276243	-0.679284813	-0.026454328	-0.995234019	-0.616344453
142	1.305102752	-1.805142285	-10.27987494	5.244825899	-17.00954736	6.132564147	-4.279484422	-4.775196563	-0.995613495	0.077167714	-1.231843876	-0.178099346
143	0.958866339	-2.184048534	-10.58608002	6.032303305	-16.66060916	6.14731257	-4.252604737	-4.420619779	-0.87890157	0.633951892	-1.144773918	-0.661656205
144	0.855755309	-2.237657695	-11.15071729	6.003867986	-16.76768563	6.624104007	-4.369086898	-4.289423568	-0.661502901	0.904342273	-1.317880366	0.512138346
145	0.555429912	-1.916369523	-10.81076759	5.928657152	-17.51081169	6.591737705	-4.384485645	-4.732134265	-0.62909031	0.339401559	-1.126224675	-0.535427795
146	0.768617679	-2.384117166	-11.36212358	6.574342815	-17.43309007	7.297867268	-4.491484688	-4.337452696	-0.75787238	0.085388073	-1.14361101	-0.299825528
147	0.571008506	-2.097126776	-11.2143777	7.187376128	-17.36360879	7.204154848	-4.442901598	-4.921289288	-0.576472316	0.516028256	-1.1912966	0.558234314
148	0.836040494	-2.121167145	-10.39680304	7.593148121	-17.12281114	7.210396983	-4.233758792	-4.542374619	-0.261286256	0.424871193	-1.254361575	0.539990236
149	0.880134586	-1.984221426	-11.23976084	7.293833287	-17.59879387	7.539890886	-4.146522076	-4.556051508	-0.270188716	0.787120412	-1.252985047	0.355597381
150	0.818367564	-2.167929975	-11.13714285	7.127862267	-17.76319118	7.493816144	-4.246074278	-4.902954165	-0.332900826	0.587600454	-1.202108816	-0.290031736
151	1.017583344	-2.628108962	-11.665031	7.641850652	-18.14564849	7.438683912	-4.524695938	-4.6901806	-0.523373491	1.520211791	-1.067069725	-0.509076306
152	1.524521463	-2.805829507	-10.98016188	8.072568183	-18.23740484	8.251417034	-4.178651069	-4.423706633	-0.767034814	1.476683581	-1.165741839	-0.543593687
153	1.54253905	-2.582520608	-11.39262913	8.48078336	-18.34220804	8.156508098	-4.354310738	-3.875146633	-0.712002134	1.589760587	-1.223266878	-0.084863782
154	1.662994176	-3.021855412	-11.54921255	8.889868755	-18.20684767	8.151438491	-4.113615748	-4.133133302	-0.746529064	1.587244843	-1.354813518	0.208871101
155	1.589219267	-3.132833908	-12.44494921	8.724591815	-18.1347076	8.652947994	-4.505587387	-4.232016202	-0.45898545	0.87420804	-1.320573734	0.248138147
156	1.52471556	-3.181729019	-11.86325329	8.926078357	-18.53804074	8.525283924	-4.320754968	-4.610696146	0.225608186	0.177507623	-1.443492181	-0.163015104
157	1.810163349	-3.078689887	-11.77320277	9.181295993	-18.74399049	8.956224182	-4.44437852	-4.173241783	0.323522117	0.242464007	-1.419685378	-0.257239169
158	1.161453398	-3.258296858	-12.266315	9.213395855	-18.45737746	9.164979947	-4.241117837	-4.381799907	-0.534418091	0.389069612	-1.38368313	0.388814652
159	1.428109611	-3.201992725	-12.0144582	9.720613358	-18.69046899	9.053424866	-4.056787933	-3.893320395	-0.289152561	1.084216938	-1.173248848	0.604921378
160	0.837178835	-3.00557154	-13.09397284	10.37005568	-18.39622158	8.865800878	-4.452375206	-3.96695484	0.521162894	0.401453892	-1.470452181	-0.187526386
161	1.363491113	-3.130035064	-12.48352651	9.97384663	-18.36309333	9.748914869	-4.238084187	-4.691059896	0.384159262	0.192830371	-1.256505011	0.249315792
162	1.038970481	-3.198143505	-12.68757898	10.83179875	-18.69833183	9.647599592	-4.15373546	-4.496559909	-0.370477531	0.520193797	-1.16848621	0.719347951
163	1.766606061	-3.179909713	-12.55136393	10.98494578	-18.77132192	9.714974078	-4.272751222	-4.176108958	-0.070262494	0.718246603	-1.14543167	-0.232131157
164	0.89892682	-2.986196305	-13.4376869	11.05490809	-18.53717669	9.918836379	-4.4605825	-4.454890804	0.001234393	0.095356209	-1.070158504	0.608787944
165	1.53979592	-3.153688784	-12.82174618	11.05268018	-18.2073413	9.918576813	-4.531903358	-4.413265233	0.074877423	0.159169661	-1.064376084	0.605385978
166	1.259218515	-2.949995011	-13.39179968	11.67944709	-18.35547614	10.00276816	-4.410987114	-4.811717235	0.477645297	0.059469365	-0.970141671	-0.052697278
167	1.49750534	-2.952710477	-13.70289985	12.09842494	-18.5021338	10.61539937	-4.284623352	-4.524398645	0.016298106	0.475835437	-1.333544142	0.958148421
